"participant","legend","stimulus_type","answer","label","total_rt"
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodYes+<b>Item</b>_FillerThink12+<b>Group</b>_2+<b>Question</b>_Does Robbie think that Katie is going to the museum fundraiser?+<b>Answer</b>_Yes%2C although she isn't.","F","QuiteNatural","Exp1ThinkGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_CogAdjYes+<b>Item</b>_Critical 13+<b>Group</b>_2+<b>Question</b>_Is Joanna aware that Dave is coming to the graduation ceremony?+<b>Answer</b>_Yes%2C although he isn't.","C","QuiteNatural","Exp1CogAdjYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_CogAdjYes+<b>Item</b>_Critical 13+<b>Group</b>_2+<b>Question</b>_Is Joanna aware that Dave is coming to the graduation ceremony?+<b>Answer</b>_Yes%2C although he isn't.","C","QuiteNatural","Exp1CogAdjYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_CogAdjYes+<b>Item</b>_Critical 13+<b>Group</b>_2+<b>Question</b>_Is Joanna aware that Dave is coming to the graduation ceremony?+<b>Answer</b>_Yes%2C although he isn't.","C","QuiteNatural","Exp1CogAdjYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodYes+<b>Item</b>_FillerConj18+<b>Group</b>_2+<b>Question</b>_Is Sharon coming to the wedding and the bar mitzvah?+<b>Answer</b>_Yes%2C although she's not a big fan of large family events.","F","CompNatural","Exp1ConjGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodYes+<b>Item</b>_FillerConj18+<b>Group</b>_2+<b>Question</b>_Is Sharon coming to the wedding and the bar mitzvah?+<b>Answer</b>_Yes%2C although she's not a big fan of large family events.","F","CompNatural","Exp1ConjGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodYes+<b>Item</b>_FillerConj18+<b>Group</b>_2+<b>Question</b>_Is Sharon coming to the wedding and the bar mitzvah?+<b>Answer</b>_Yes%2C although she's not a big fan of large family events.","F","CompNatural","Exp1ConjGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodYes+<b>Item</b>_FillerConj2+<b>Group</b>_2+<b>Question</b>_Is Luke visiting John and Michael?+<b>Answer</b>_Yes%2C although he's not starying very long.","F","Natural","Exp1ConjGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodYes+<b>Item</b>_FillerConj2+<b>Group</b>_2+<b>Question</b>_Is Luke visiting John and Michael?+<b>Answer</b>_Yes%2C although he's not starying very long.","F","Natural","Exp1ConjGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodYes+<b>Item</b>_FillerConj2+<b>Group</b>_2+<b>Question</b>_Is Luke visiting John and Michael?+<b>Answer</b>_Yes%2C although he's not starying very long.","F","Natural","Exp1ConjGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodYes+<b>Item</b>_FillerConj21+<b>Group</b>_2+<b>Question</b>_Is Liz travelling to Finland and Norway?+<b>Answer</b>_Yes%2C although she's not a big fan of cold weather.","F","CompNatural","Exp1ConjGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodYes+<b>Item</b>_FillerConj21+<b>Group</b>_2+<b>Question</b>_Is Liz travelling to Finland and Norway?+<b>Answer</b>_Yes%2C although she's not a big fan of cold weather.","F","CompNatural","Exp1ConjGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodYes+<b>Item</b>_FillerConj21+<b>Group</b>_2+<b>Question</b>_Is Liz travelling to Finland and Norway?+<b>Answer</b>_Yes%2C although she's not a big fan of cold weather.","F","CompNatural","Exp1ConjGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoVerbYes+<b>Item</b>_Critical 18+<b>Group</b>_2+<b>Question</b>_Does Becky appreciate that Joel is going to the talk?+<b>Answer</b>_Yes%2C although he isn't.","C","QuiteNatural","Exp1EmoVerbYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoVerbYes+<b>Item</b>_Critical 18+<b>Group</b>_2+<b>Question</b>_Does Becky appreciate that Joel is going to the talk?+<b>Answer</b>_Yes%2C although he isn't.","C","QuiteNatural","Exp1EmoVerbYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoVerbYes+<b>Item</b>_Critical 18+<b>Group</b>_2+<b>Question</b>_Does Becky appreciate that Joel is going to the talk?+<b>Answer</b>_Yes%2C although he isn't.","C","QuiteNatural","Exp1EmoVerbYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodYes+<b>Item</b>_FillerThink5+<b>Group</b>_2+<b>Question</b>_Does Martin think that Maggie is coming to his graduation party?+<b>Answer</b>_Yes%2C although she isn't.","F","QuiteNatural","Exp1ThinkGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodYes+<b>Item</b>_FillerThink5+<b>Group</b>_2+<b>Question</b>_Does Martin think that Maggie is coming to his graduation party?+<b>Answer</b>_Yes%2C although she isn't.","F","QuiteNatural","Exp1ThinkGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodYes+<b>Item</b>_FillerThink5+<b>Group</b>_2+<b>Question</b>_Does Martin think that Maggie is coming to his graduation party?+<b>Answer</b>_Yes%2C although she isn't.","F","QuiteNatural","Exp1ThinkGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodYes+<b>Item</b>_FillerConj15+<b>Group</b>_2+<b>Question</b>_Is Louise visiting her old high school and her old middle school?+<b>Answer</b>_Yes%2C although she's only going for a brief visit.","F","QuiteNatural","Exp1ConjGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodYes+<b>Item</b>_FillerConj15+<b>Group</b>_2+<b>Question</b>_Is Louise visiting her old high school and her old middle school?+<b>Answer</b>_Yes%2C although she's only going for a brief visit.","F","QuiteNatural","Exp1ConjGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodYes+<b>Item</b>_FillerConj15+<b>Group</b>_2+<b>Question</b>_Is Louise visiting her old high school and her old middle school?+<b>Answer</b>_Yes%2C although she's only going for a brief visit.","F","QuiteNatural","Exp1ConjGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodYes+<b>Item</b>_FillerConj5+<b>Group</b>_2+<b>Question</b>_Is Dean travelling to Japan and Korea?+<b>Answer</b>_Yes%2C although he's only going for work.","F","QuiteNatural","Exp1ConjGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodYes+<b>Item</b>_FillerConj5+<b>Group</b>_2+<b>Question</b>_Is Dean travelling to Japan and Korea?+<b>Answer</b>_Yes%2C although he's only going for work.","F","QuiteNatural","Exp1ConjGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodYes+<b>Item</b>_FillerConj5+<b>Group</b>_2+<b>Question</b>_Is Dean travelling to Japan and Korea?+<b>Answer</b>_Yes%2C although he's only going for work.","F","QuiteNatural","Exp1ConjGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodYes+<b>Item</b>_FillerThink2+<b>Group</b>_2+<b>Question</b>_Does Andrew think that Lisa is coming to the conference?+<b>Answer</b>_Yes%2C although she isn't.","F","QuiteNatural","Exp1ThinkGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodYes+<b>Item</b>_FillerThink2+<b>Group</b>_2+<b>Question</b>_Does Andrew think that Lisa is coming to the conference?+<b>Answer</b>_Yes%2C although she isn't.","F","QuiteNatural","Exp1ThinkGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodYes+<b>Item</b>_FillerThink2+<b>Group</b>_2+<b>Question</b>_Does Andrew think that Lisa is coming to the conference?+<b>Answer</b>_Yes%2C although she isn't.","F","QuiteNatural","Exp1ThinkGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjBadYes+<b>Item</b>_FillerConj4+<b>Group</b>_2+<b>Question</b>_Is Tim going to the museum and the orchestra?+<b>Answer</b>_Yes%2C although he's not going to the museum.","F","Average","Exp1ConjBadYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjBadYes+<b>Item</b>_FillerConj4+<b>Group</b>_2+<b>Question</b>_Is Tim going to the museum and the orchestra?+<b>Answer</b>_Yes%2C although he's not going to the museum.","F","Average","Exp1ConjBadYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjBadYes+<b>Item</b>_FillerConj4+<b>Group</b>_2+<b>Question</b>_Is Tim going to the museum and the orchestra?+<b>Answer</b>_Yes%2C although he's not going to the museum.","F","Average","Exp1ConjBadYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjBadYes+<b>Item</b>_FillerConj20+<b>Group</b>_2+<b>Question</b>_Is Lana going to the colloquium and the panel?+<b>Answer</b>_Yes%2C although she's going to the colloquium.","F","Unnatural","Exp1ConjBadYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjBadYes+<b>Item</b>_FillerConj20+<b>Group</b>_2+<b>Question</b>_Is Lana going to the colloquium and the panel?+<b>Answer</b>_Yes%2C although she's going to the colloquium.","F","Unnatural","Exp1ConjBadYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjBadYes+<b>Item</b>_FillerConj20+<b>Group</b>_2+<b>Question</b>_Is Lana going to the colloquium and the panel?+<b>Answer</b>_Yes%2C although she's going to the colloquium.","F","Unnatural","Exp1ConjBadYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodYes+<b>Item</b>_FillerThink21+<b>Group</b>_2+<b>Question</b>_Does Ed think that Jackie is coming to the Thanksgiving dinner?+<b>Answer</b>_Yes%2C although she isn't.","F","QuiteNatural","Exp1ThinkGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodYes+<b>Item</b>_FillerThink21+<b>Group</b>_2+<b>Question</b>_Does Ed think that Jackie is coming to the Thanksgiving dinner?+<b>Answer</b>_Yes%2C although she isn't.","F","QuiteNatural","Exp1ThinkGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodYes+<b>Item</b>_FillerThink21+<b>Group</b>_2+<b>Question</b>_Does Ed think that Jackie is coming to the Thanksgiving dinner?+<b>Answer</b>_Yes%2C although she isn't.","F","QuiteNatural","Exp1ThinkGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodYes+<b>Item</b>_FillerThink15+<b>Group</b>_2+<b>Question</b>_Does Ted think that Hannah is moving back to Indiana?+<b>Answer</b>_Yes%2C although she isn't.","F","QuiteNatural","Exp1ThinkGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodYes+<b>Item</b>_FillerThink15+<b>Group</b>_2+<b>Question</b>_Does Ted think that Hannah is moving back to Indiana?+<b>Answer</b>_Yes%2C although she isn't.","F","QuiteNatural","Exp1ThinkGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodYes+<b>Item</b>_FillerThink15+<b>Group</b>_2+<b>Question</b>_Does Ted think that Hannah is moving back to Indiana?+<b>Answer</b>_Yes%2C although she isn't.","F","QuiteNatural","Exp1ThinkGoodYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoAdjYes+<b>Item</b>_Critical 21+<b>Group</b>_2+<b>Question</b>_Is Jackie happy that Ed is coming to the family reunion?+<b>Answer</b>_Yes%2C although he isn't.","C","QuiteNatural","Exp1EmoAdjYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoAdjYes+<b>Item</b>_Critical 21+<b>Group</b>_2+<b>Question</b>_Is Jackie happy that Ed is coming to the family reunion?+<b>Answer</b>_Yes%2C although he isn't.","C","QuiteNatural","Exp1EmoAdjYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoAdjYes+<b>Item</b>_Critical 21+<b>Group</b>_2+<b>Question</b>_Is Jackie happy that Ed is coming to the family reunion?+<b>Answer</b>_Yes%2C although he isn't.","C","QuiteNatural","Exp1EmoAdjYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoAdjYes+<b>Item</b>_Critical 5+<b>Group</b>_2+<b>Question</b>_Is Maggie happy that Martin is coming to the party?+<b>Answer</b>_Yes%2C although he isn't.","C","QuiteNatural","Exp1EmoAdjYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoAdjYes+<b>Item</b>_Critical 5+<b>Group</b>_2+<b>Question</b>_Is Maggie happy that Martin is coming to the party?+<b>Answer</b>_Yes%2C although he isn't.","C","QuiteNatural","Exp1EmoAdjYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoAdjYes+<b>Item</b>_Critical 5+<b>Group</b>_2+<b>Question</b>_Is Maggie happy that Martin is coming to the party?+<b>Answer</b>_Yes%2C although he isn't.","C","QuiteNatural","Exp1EmoAdjYes",673743
4,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkBadYes+<b>Item</b>_FillerThink20+<b>Group</b>_2+<b>Question</b>_Does Will think that Lesley is travelling to the West Coast?+<b>Answer</b>_Yes%2C although he thinks that only Jackie is.","F","CompUnnatural","Exp1ThinkBadYes",673743
